date,fullName,issuerCik,netTransacted,reportedTitle,symbol,totalBought,totalSold
2022-12-01,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-30,SZKUTAK THOMAS J,0001018724,599375,Senior Vice President and CFO,AMZN,1058317,-458942
2022-11-15,BREWER ROSALIND G,0001018724,1710,,AMZN,1710,
2022-11-14,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-13,SZKUTAK THOMAS J,0001018724,599375,Senior Vice President and CFO,AMZN,1058317,-458942
2022-11-12,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-11,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-10,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-09,ALBERG TOM A,0001018724,-114399,,AMZN,58343,-172742
2022-11-08,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-29,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-28,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-27,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-26,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-25,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-24,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-23,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-22,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-21,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-20,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-19,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-18,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-17,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-16,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-07,GORDON WILLIAM B,0001018724,10115,,AMZN,68904,-58789
2022-11-06,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-05,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-04,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-03,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-11-02,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-11-01,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-31,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-30,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-29,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-28,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-27,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-26,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-25,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-24,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-23,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-22,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-21,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-20,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-19,SZKUTAK THOMAS J,0001018724,599375,Senior Vice President and CFO,AMZN,1058317,-458942
2022-10-18,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-17,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-16,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-15,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-14,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-13,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-12,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-11,SZKUTAK THOMAS J,0001018724,599375,Senior Vice President and CFO,AMZN,1058317,-458942
2022-10-10,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-09,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-08,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-07,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-06,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-05,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-04,RUBINSTEIN JONATHAN,0001018724,23575,,AMZN,27774,-4199
2022-10-03,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-10-02,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-10-01,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-30,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-29,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-28,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-27,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-26,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-25,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-24,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-23,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-22,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-21,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-20,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-19,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-18,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-17,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-16,SZKUTAK THOMAS J,0001018724,599375,Senior Vice President and CFO,AMZN,1058317,-458942
2022-09-15,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-14,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-13,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-12,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-11,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-10,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-09,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-08,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-07,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-06,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-05,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-04,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-09-03,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-02,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-09-01,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-08-31,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-08-30,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-08-29,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-08-28,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-08-27,SZKUTAK THOMAS J,0001018724,599375,Senior Vice President and CFO,AMZN,1058317,-458942
2022-08-26,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-08-25,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-08-24,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-08-23,Huttenlocher Daniel P,0001018724,4330,,AMZN,4941,-611
2022-08-22,POTTER MYRTLE S,0001018724,19000,,AMZN,25000,-6000
2022-08-21,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-08-20,WILKE JEFFREY A,0001018724,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
2022-08-19,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2022-08-18,ONETTO MARC A,0001018724,382545,Senior Vice President,AMZN,640000,-257455
2022-08-17,McGrath Judith A,0001018724,9920,,AMZN,11672,-1752
2023-06-08,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2023-06-08,DIDONATO EUGENE,0001017172,-115594,VP and General Counsel,ANET,134000,-249594
2023-06-08,BRANNON KELYN,0001596532,115000,Chief Financial Officer,ANET,210000,-95000
2022-12-09,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-12-01,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-11-30,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-29,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-28,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-12-08,Alpern Robert J,0000001800,45436,,ABT,45436,
2022-12-07,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-12-06,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-12-05,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-12-04,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-12-03,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-12-02,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-27,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-26,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-25,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-11-24,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-11-23,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-22,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-11-21,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-11-20,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-19,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-11-18,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-17,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-16,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-15,Ford Robert B,0000001800,208074,Senior Vice President,ABT,259816,-51742
2022-11-14,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-11-13,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-12,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-11-11,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-10,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-09,FRINZI THOMAS G,0000001800,206578,Senior Vice President,ABT,206578,
2022-11-08,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-11-07,MCCULLOUGH GARY E,0000001800,111240,Senior Vice President,ABT,120400,-9160
2022-11-06,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-05,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-04,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-03,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-11-02,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-11-01,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-10-31,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-10-30,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-10-29,Blount Sally E.,0000001800,33315,,ABT,35815,-2500
2022-10-28,NEMMERS JOSEPH M,0000001800,186215,Executive Vice President,ABT,222054,-35839
2022-10-27,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-10-26,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-10-25,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2022-10-24,Hance Robert B,0000001800,1083816,Senior Vice President,ABT,1807123,-723307
2022-10-23,Blount Sally E.,0000001800,33315,,ABT,35815,-2500
2022-10-22,ASHLEY RICHARD W,0000001800,813529,Executive Vice President,ABT,1026544,-213015
2023-04-08,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-04-07,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-04-06,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-04-05,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-04-04,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-04-03,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-04-02,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-04-01,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-31,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-30,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-29,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-28,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-27,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-26,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-25,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-24,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-23,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-22,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-21,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-20,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-19,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-18,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-17,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-16,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-15,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-14,Brin Sergey,0001652044,-79488,,GOOGL,912645,-992133
2023-03-13,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-12,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-11,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-10,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-09,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-08,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-07,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-06,SCHMIDT ERIC E,0001652044,-209298,Executive Chairman of Board,GOOGL,334054,-543352
2023-03-05,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-04,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-03-03,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-02,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-03-01,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-28,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-27,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-26,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-25,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-24,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-23,Ferguson Roger W. Jr.,0001652044,217,,GOOGL,3061,-2844
2023-02-22,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-21,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-20,Porat Ruth,0001652044,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
2023-02-19,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-18,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-17,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-16,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-15,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-14,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-13,Greene Diane B.,0001652044,10918,Senior Vice President,GOOGL,20976,-10058
2023-02-12,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-11,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-10,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-09,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-08,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-07,Porat Ruth,0001652044,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
2023-02-06,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-05,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-04,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-03,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-02-02,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-02-01,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-31,Brin Sergey,0001652044,-84000,President,GOOGL,3652756,-3736756
2023-01-30,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-29,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-28,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-27,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-26,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-25,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-24,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-23,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-22,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-21,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-20,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-19,Campbell James Grier,0001652044,16782,"VP, Alphabet Corp. Controller",GOOGL,26647,-9865
2023-01-14,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-13,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-12,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-11,Porat Ruth,0001652044,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
2023-01-10,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-09,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-18,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-17,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-16,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-15,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-08,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-07,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2023-01-06,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-05,Page Lawrence,0001652044,-166666,Chief Executive Officer,GOOGL,3255348,-3422014
2023-01-04,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-03,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-02,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2023-01-01,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-31,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-30,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-29,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-28,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-27,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-26,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-12-25,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-24,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-23,Porat Ruth,0001652044,71108,"SVP, Chief Financial Officer",GOOGL,92304,-21196
2022-12-22,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-21,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-20,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-19,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-18,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-12-17,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-12-16,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-15,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-12-14,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-13,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-12,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-11,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
2022-12-10,Pichai Sundar,0001652044,159428,Chief Executive Officer,GOOGL,381543,-222115
2022-12-09,ARNOLD FRANCES,0001652044,1776,,GOOGL,1826,-50
