date,fullName,issuerCik,netTransacted,reportedTitle,symbol,totalBought,totalSold
2022-10-30,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-29,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-28,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-27,FIALA MARY LOU,0000910606,179,President and COO,REG,152988,-152809
2022-10-26,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-24,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-25,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-23,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-22,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-10-21,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-20,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-19,GAZIT FIRST GENERATION LL,0000910606,-4058360,,REG,2000,-4060360
2022-10-18,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-07,"Ficus 2018, LLC",0000910606,,,REG,,
2022-10-06,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-05,"Ficus 2018, LLC",0000910606,,,REG,,
2022-10-04,GAZIT AMERICA INC,0000910606,-4058360,,REG,2000,-4060360
2022-10-03,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-10-02,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-10-01,GAZIT FIRST GENERATION LL,0000910606,-4058360,,REG,2000,-4060360
2022-09-30,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-29,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-28,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-27,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-26,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-25,"Ficus 2018, LLC",0000910606,,,REG,,
2022-09-24,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-23,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-22,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-21,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-20,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-19,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-18,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-17,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-16,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-15,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-14,Simmons James H. III,0000910606,3817,,REG,3817,
2022-09-13,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-12,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-11,"Ficus 2018, LLC",0000910606,,,REG,,
2022-09-10,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-09-09,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-08,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-07,Simmons James H. III,0000910606,3817,,REG,3817,
2022-09-06,"Ficus 2018, LLC",0000910606,,,REG,,
2022-09-05,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-04,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-03,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-09-02,"Ficus 2018, LLC",0000910606,,,REG,,
2022-09-01,GAZIT FIRST GENERATION LL,0000910606,-4058360,,REG,2000,-4060360
2022-08-31,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-08-30,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-29,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-28,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-27,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-26,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-08-25,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-24,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-23,LEAVITT J CHRISTIAN,0000910606,-2509,Principal Accounting Officer,REG,8088,-10597
2022-08-22,OCONNOR DAVID P,0000910606,81894,,REG,106894,-25000
2022-08-21,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-20,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-19,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-18,"CHANDLER, III DAN M.",0000910606,-39103,Executive VP and CIO,REG,64750,-103853
2022-08-17,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-16,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-15,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-14,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-13,MAS MICHAEL J,0000910606,16108,Managing Director,REG,19221,-3113
2022-08-12,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-11,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-10,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-09,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-06,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-08-05,"Ficus 2018, LLC",0000910606,,,REG,,
2022-08-04,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-03,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-02,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-08-01,"Ficus 2018, LLC",0000910606,,,REG,,
2022-07-31,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-30,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-29,"Ficus 2018, LLC",0000910606,,,REG,,
2022-07-28,"Ficus 2018, LLC",0000910606,,,REG,,
2022-07-27,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-26,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-25,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-24,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-23,PALMER LISA,0000910606,23443,Chief Financial Officer,REG,39965,-16522
2022-07-22,WATTLES THOMAS G,0000910606,86608,,REG,105602,-18994
2022-07-21,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-20,"Ficus 2018, LLC",0000910606,,,REG,,
2022-07-19,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-18,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-17,FIALA MARY LOU,0000910606,179,President and COO,REG,152988,-152809
2022-07-16,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-15,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
2022-07-14,PALMER LISA,0000910606,47228,President and CFO,REG,150880,-103652
2022-07-13,FIALA MARY LOU,0000910606,179,President and COO,REG,152988,-152809
2022-07-12,LEAVITT J CHRISTIAN,0000910606,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,"Ficus 2018, LLC",,,,REG,,
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,PALMER LISA,,47228,President and CFO,REG,150880,-103652
,PALMER LISA,,47228,President and CFO,REG,150880,-103652
,PALMER LISA,,47228,President and CFO,REG,150880,-103652
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
,LEAVITT J CHRISTIAN,,37339,Chief Accounting Officer,REG,163866,-126527
2023-05-19,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-18,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-16,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-15,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-14,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-13,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-12,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-11,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-10,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-05-09,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-08,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-07,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-06,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-05-05,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-05-04,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-05-03,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-05-02,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-01,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-05-20,Tippl Thomas,0000718877,314946,Chief Financial Officer,ATVI,688888,-373942
2023-04-30,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-29,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-28,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-27,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-26,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-25,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-24,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-23,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-22,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-21,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-20,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-19,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-04-18,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-16,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-04-15,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-14,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-13,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-04-12,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-11,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-04-10,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-22,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-21,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-20,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-03-19,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-18,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-03-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-16,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-15,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-03-14,Durkin Dennis M,0000718877,81055,Chief Corporate Officer,ATVI,353980,-272925
2023-03-13,ASAC II LP,0000718877,-140936576,,ATVI,,-140936576
2023-03-12,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-03-11,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-03-10,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-09,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-02-23,MORGADO ROBERT J,0000718877,1205852,,ATVI,2492421,-1286569
2023-02-22,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-21,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-20,KOTICK ROBERT A,0000718877,-6957987,President and CEO,ATVI,1613637,-8571624
2023-02-19,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-18,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-16,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-02-15,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-02-14,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-13,Johnson Collister,0000718877,618355,President and COO,ATVI,672186,-53831
2023-02-12,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-11,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-10,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-02-09,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-08,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-07,ASAC II LP,0000718877,-140936576,,ATVI,,-140936576
2023-02-06,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-05,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-02-04,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-02-03,ASAC II LP,0000718877,-140936576,,ATVI,,-140936576
2023-02-02,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-02-01,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-31,Tippl Thomas,0000718877,-1993424,CFO-Activision Publishing,ATVI,,-1993424
2023-01-30,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-29,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-28,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-27,KOTICK ROBERT A,0000718877,-6957987,President and CEO,ATVI,1613637,-8571624
2023-01-26,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-25,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-24,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-01-23,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-22,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-21,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-01-20,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-19,Morhaime Michael,0000718877,4923720,Pres. & CEO-Blizzard Ent.,ATVI,8223385,-3299665
2023-01-18,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-16,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-01-15,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-14,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-13,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-12,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-11,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-01-10,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-09,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-01-08,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-01-07,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-06,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-05,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-04,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-03,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-01-02,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-01-01,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-31,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-30,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-29,KOTICK ROBERT A,0000718877,-6957987,President and CEO,ATVI,1613637,-8571624
2022-12-28,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-12-27,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-26,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-25,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-12-24,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-23,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-22,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-21,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2022-12-20,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-19,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-18,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2022-12-17,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-09,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-08,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-07,Hartong Hendrick III,0000718877,8865,,ATVI,8865,
2023-04-06,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-05,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-04,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-04-03,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-04-02,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-04-01,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-03-31,ZERZA ARMIN,0000718877,230730,Chief Financial Officer,ATVI,267293,-36563
2023-03-30,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
2023-03-29,Neumann Spencer Adam,0000718877,482249,Chief Financial Officer,ATVI,508117,-25868
2023-03-28,Wereb Stephen G,0000718877,959030,Principal Accounting Officer,ATVI,1706382,-747352
